test_pred,train_pred
617.2892272949218,624.505615234375
638.6268310546875,610.8785400390625
628.8170043945313,563.1431884765625
626.9488647460937,615.0341796875
642.8647155761719,667.454833984375
654.3199279785156,617.2096557617188
596.2466186523437,648.64453125
622.9671081542969,640.0737915039062
655.4949829101563,604.9427490234375
629.4519348144531,654.9213256835938
646.1741882324219,605.8468017578125
627.1301391601562,621.2109985351562
612.0015441894532,586.6771850585938
609.9351745605469,628.0316162109375
623.4172119140625,625.5985717773438
554.0907592773438,592.8544921875
645.7322143554687,613.951416015625
634.0107727050781,596.7420043945312
633.2999206542969,650.5293579101562
663.9223205566407,551.5638427734375
650.5565795898438,590.2168579101562
628.9337707519531,587.3640747070312
632.9034851074218,667.5391845703125
580.8158813476563,578.680419921875
549.8975769042969,577.5481567382812
565.48505859375,611.9951171875
603.2416381835938,668.4392700195312
592.1125122070313,613.123779296875
647.6845886230469,637.9236450195312
627.7643615722657,616.7647705078125
648.3979553222656,612.664306640625
634.6110595703125,635.2457275390625
618.7307983398438,498.2144775390625
627.3549621582031,580.1467895507812
637.9014221191406,612.2155151367188
624.1714111328125,661.6773681640625
663.3528686523438,608.8928833007812
629.6829467773438,617.6859741210938
561.4850036621094,652.6318969726562
615.1924926757813,514.7981567382812
600.7256408691406,661.3128051757812
649.6700988769531,653.006591796875
518.9798156738282,563.4365844726562
647.2072387695313,628.1478881835938
610.3358947753907,643.3505859375
534.6040588378906,605.3369140625
636.5610900878906,662.8699951171875
627.1999755859375,615.7019653320312
577.18701171875,620.5272827148438
569.3125671386719,644.0640258789062
559.2556701660156,625.7266235351562
604.5558471679688,648.1920776367188
608.247998046875,592.59716796875
621.3556945800781,528.724365234375
630.6970031738281,518.8853149414062
642.6309692382813,637.0877685546875
630.9383972167968,615.9732055664062
656.7220764160156,645.7311401367188
619.1317321777344,635.3867797851562
645.4198791503907,639.2406616210938
652.6048034667969,639.9072265625
656.240771484375,610.7103881835938
638.8925354003907,616.1781616210938
630.7296142578125,639.4932861328125
556.9060119628906,663.7965087890625
630.6836364746093,627.2155151367188
651.3485900878907,589.9922485351562
551.309716796875,636.5057373046875
654.2906066894532,549.346923828125
635.7677856445313,586.7782592773438
600.9808715820312,592.427001953125
525.0451110839844,647.3499755859375
621.5715454101562,641.89208984375
638.4274230957031,621.4285278320312
682.3436279296875,553.0468139648438
573.9277282714844,529.05810546875
633.0696044921875,645.5415649414062
537.2962829589844,628.599853515625
641.4156494140625,653.6189575195312
646.0593566894531,608.3627319335938
627.0183471679687,638.56787109375
596.8102416992188,650.5521850585938
602.9616027832031,652.2276611328125
563.224365234375,610.3187866210938
533.1606384277344,624.3549194335938
560.8200561523438,597.6077270507812
589.0098754882813,624.664306640625
674.7053466796875,564.9088745117188
665.6560791015625,620.0465698242188
632.0311279296875,603.4411010742188
542.4322937011718,632.369140625
604.1164611816406,653.4628295898438
640.456640625,626.7666625976562
658.5015319824219,645.1825561523438
561.8483825683594,642.4900512695312
623.2227783203125,603.6880493164062
602.9139404296875,665.1797485351562
626.3074523925782,578.2310180664062
530.7396423339844,645.4671020507812
619.9537414550781,636.7646484375
610.1325744628906,655.367919921875
651.4857299804687,650.5103149414062
652.6373168945313,646.9689331054688
612.6183837890625,646.9141845703125
640.1980773925782,656.8811645507812
624.1131164550782,668.1597900390625
651.519580078125,649.8243408203125
645.6677551269531,584.2219848632812
659.161865234375,640.8934326171875
635.3330932617188,618.3901977539062
644.6070007324219,644.0004272460938
632.7138244628907,604.6842041015625
636.3865356445312,645.9502563476562
653.2706420898437,596.0928955078125
558.3179626464844,627.73046875
643.2884948730468,630.2594604492188
630.1747497558594,636.9778442382812
617.4448608398437,561.9046020507812
557.86376953125,675.9663696289062
638.8267944335937,583.4209594726562
629.523046875,636.2312622070312
583.3059265136719,630.8826293945312
572.6148620605469,612.4190063476562
629.602587890625,608.66943359375
625.2509521484375,621.921630859375
578.3674682617187,609.2662963867188
542.5650390625,558.0870971679688
647.41357421875,597.6145629882812
575.660400390625,634.5399169921875
641.7735778808594,642.521484375
668.50302734375,668.4882202148438
617.076513671875,632.501953125
644.7262817382813,646.3793334960938
653.33828125,655.339599609375
622.1645751953125,627.91552734375
602.1235595703125,670.4581298828125
627.7223327636718,654.0238647460938
634.1884765625,665.9183349609375
600.9598388671875,575.8478393554688
661.9069213867188,618.02880859375
621.6537353515625,647.8240356445312
613.1804809570312,603.1740112304688
630.2351318359375,633.0615234375
675.732373046875,617.0973510742188
569.3298645019531,659.37646484375
613.8028625488281,659.414306640625
623.316162109375,614.52197265625
616.5006042480469,662.6660766601562
622.7724365234375,645.011962890625
630.6718933105469,623.0116577148438
639.1051208496094,656.5111083984375
651.2441040039063,610.519775390625
650.4833251953125,650.525634765625
620.963818359375,601.7979125976562
647.5703308105469,625.572509765625
562.7032958984375,560.3914184570312
623.1384887695312,645.25927734375
621.7466857910156,558.1792602539062
552.4518859863281,668.81591796875
652.1086303710938,618.631103515625
651.4335510253907,634.4717407226562
648.455908203125,646.2701416015625
581.2605285644531,661.6980590820312
612.6506042480469,625.2462158203125
603.9905700683594,638.6924438476562
529.5259948730469,646.0960693359375
536.2500305175781,585.3721313476562
600.2360595703125,614.34423828125
560.2854858398438,634.5050659179688
645.6449951171875,579.807373046875
587.4561645507813,581.0283813476562
637.3572998046875,525.2736206054688
629.4710144042969,613.2265014648438
611.7816772460938,596.7532348632812
636.5460754394531,654.9771728515625
656.3332214355469,564.2830810546875
564.0494567871094,621.3699340820312
646.491357421875,587.9981689453125
654.7036987304688,598.1329956054688
656.1536743164063,542.0020751953125
645.5074890136718,558.396728515625
558.6135864257812,661.2265625
545.3264038085938,643.20361328125
612.6781127929687,658.80078125
616.4733032226562,653.58349609375
557.1382446289062,661.7537231445312
627.0574157714843,608.6802368164062
626.5360229492187,613.4771118164062
618.8488647460938,647.3218383789062
627.5869934082032,658.6846923828125
662.7777954101563,558.3079833984375
623.7656127929688,620.3637084960938
582.8289978027344,636.90234375
611.9350646972656,512.6558837890625
639.8214416503906,643.9718017578125
640.0905700683594,555.4210815429688
635.0040832519531,618.9337768554688
589.6092651367187,657.0003662109375
660.83447265625,661.6932373046875
618.1876953125,650.111083984375
650.6156799316407,592.9573364257812
660.0357055664062,654.043212890625
627.2308227539063,653.6707153320312
674.3142028808594,668.5977783203125
573.0665466308594,583.6611328125
564.9471557617187,599.4031372070312
651.8203369140625,638.7598266601562
637.9431457519531,654.9698486328125
624.587255859375,641.3140258789062
623.022900390625,645.887939453125
621.7169006347656,609.2861328125
664.4237976074219,543.7289428710938
634.8670227050782,606.9173583984375
628.1168273925781,633.4032592773438
559.2371032714843,631.2487182617188
638.5700744628906,629.2167358398438
516.8109375,651.4017944335938
636.4737243652344,629.346923828125
627.1160217285156,650.7280883789062
632.5850769042969,614.585693359375
640.1765686035156,608.4002685546875
637.2653991699219,654.86328125
666.695849609375,628.4242553710938
674.2315490722656,525.7147216796875
633.7516845703125,646.6630249023438
635.4640747070313,650.5148315429688
612.9264099121094,601.862548828125
613.8461486816407,572.524658203125
627.6659912109375,622.7333374023438
588.9717224121093,541.6484985351562
655.297021484375,631.3768310546875
528.3350158691406,636.1989135742188
647.7541687011719,635.1926879882812
535.8930603027344,624.1636962890625
623.8994750976562,624.2667236328125
645.8547546386719,616.6717529296875
656.0716186523438,600.718505859375
554.5977661132813,661.7755737304688
608.2194152832031,560.0504760742188
658.1718322753907,537.6278686523438
612.5924682617188,608.4081420898438
589.2676452636719,627.1900024414062
660.4179016113281,654.0529174804688
546.6236938476562,583.3358764648438
625.6407287597656,663.0088500976562
597.6807067871093,579.5503540039062
641.2979125976562,622.0311889648438
659.0956604003907,571.0215454101562
664.2642761230469,602.7346801757812
615.5868408203125,599.80810546875
603.414599609375,637.834228515625
620.4286804199219,622.3856811523438
569.0472961425781,653.7427978515625
595.6200927734375,654.5773315429688
613.4398864746094,653.8304443359375
674.0912109375,596.2344360351562
648.59619140625,666.0904541015625
645.065283203125,565.2544555664062
657.2102478027343,647.0084228515625
660.9164428710938,571.3029174804688
589.6381286621094,530.87451171875
569.2492004394531,595.8770751953125
565.6616821289062,630.404052734375
633.7231811523437,628.078369140625
609.2714050292968,661.273681640625
632.470263671875,593.0242919921875
673.4763793945312,607.5010375976562
619.8241882324219,643.4470825195312
621.3193298339844,622.4462280273438
682.5567565917969,614.4766845703125
669.2651000976563,631.2184448242188
641.5282653808594,631.4169311523438
632.2252624511718,622.3960571289062
537.138134765625,607.6207275390625
646.6069152832031,653.6227416992188
619.4048522949219,610.0861206054688
664.8673156738281,630.34619140625
565.0146911621093,670.6082153320312
645.0681396484375,609.9899291992188
621.0096374511719,606.8082885742188
669.49970703125,611.2868041992188
633.2321594238281,642.611083984375
654.2859191894531,624.3345947265625
630.2932983398438,632.2830200195312
634.6941101074219,618.5281982421875
639.8976013183594,660.5128173828125
612.6855834960937,644.6905517578125
648.1301940917969,573.9057006835938
578.5272155761719,651.8175659179688
594.8365966796875,663.0084838867188
609.6881225585937,599.85546875
650.3157043457031,589.4122924804688
674.7419494628906,548.442626953125
597.8941040039062,590.627197265625
548.6685974121094,615.2074584960938
651.3036315917968,640.8987426757812
606.4723388671875,647.0693969726562
660.9749816894531,603.2178955078125
591.2615966796875,630.4205322265625
633.5526611328125,622.661865234375
648.6673645019531,634.41357421875
647.8086242675781,659.321044921875
594.1562377929688,566.7605590820312
640.4427307128906,671.0880737304688
579.4101501464844,590.6849975585938
514.7869873046875,593.7557983398438
596.9102233886719,687.3751220703125
526.8535400390625,624.2575073242188
587.6724182128906,646.0130615234375
642.2834045410157,649.4338989257812
592.7296936035157,594.0155029296875
634.8652954101562,663.0366821289062
611.480078125,657.1975708007812
665.1147155761719,630.8821411132812
614.71796875,630.4789428710938
634.2541259765625,625.3002319335938
617.6394165039062,656.0555419921875
614.6134338378906,609.9000244140625
633.7642150878906,628.4989013671875
629.3201721191406,612.4756469726562
615.9002319335938,608.7233276367188
644.4673278808593,648.0230102539062
652.3145080566406,629.2622680664062
666.2066345214844,616.552490234375
654.424267578125,640.637451171875
639.8648803710937,644.6990966796875
619.9639343261719,577.1127319335938
653.8030029296875,634.35205078125
641.4247009277344,609.4380493164062
504.95155029296876,646.2381591796875
633.7765441894531,572.5132446289062
650.6699645996093,630.2670288085938
632.9588562011719,658.0114135742188
637.4760986328125,630.6498413085938
635.1447937011719,610.3433227539062
616.423193359375,568.4229736328125
598.0224426269531,645.5153198242188
644.579443359375,554.4844360351562
575.3233703613281,584.72802734375
655.78662109375,620.2229614257812
582.1551696777344,564.2676391601562
566.42236328125,579.41357421875
550.1330322265625,638.7566528320312
567.4164672851563,582.7054443359375
661.8645568847656,652.4613647460938
519.2075256347656,661.9830932617188
622.2923400878906,638.3004760742188
658.2106994628906,525.791259765625
623.8349243164063,589.4517211914062
580.6804931640625,642.3977661132812
639.5621826171875,645.116943359375
618.1884948730469,518.5316772460938
633.5766906738281,669.7426147460938
607.7393981933594,559.8902587890625
633.399609375,558.4118041992188
661.0253356933594,533.0836181640625
593.2744873046875,620.551513671875
546.844384765625,595.567138671875
650.310205078125,644.3189086914062
646.4966613769532,658.4370727539062
563.5296447753906,662.6990966796875
620.4695922851563,538.5399169921875
630.2966918945312,651.6614379882812
618.8258422851562,637.1861572265625
592.5109497070313,649.388671875
652.3631958007812,562.6759033203125
643.9099060058594,653.5639038085938
623.924560546875,669.3267822265625
601.1670959472656,625.4050903320312
656.2677429199218,634.7113647460938
649.6161376953125,659.67724609375
627.6284729003906,633.4677124023438
619.1609191894531,573.9310913085938
655.0780151367187,628.1776123046875
638.9395874023437,586.269775390625
593.1630432128907,656.6311645507812
645.0299011230469,633.323486328125
630.4930419921875,523.0181274414062
616.0772705078125,624.9053344726562
612.0971313476563,643.0301513671875
549.7125610351562,613.8394775390625
634.8123840332031,670.7344360351562
593.620947265625,628.4100341796875
609.2793334960937,597.5850830078125
645.7264343261719,636.9734497070312
655.2654235839843,580.2702026367188
541.8064880371094,590.88134765625
595.822021484375,649.3593139648438
630.2982421875,567.4146728515625
549.6979370117188,687.1178588867188
579.6997009277344,514.5657958984375
643.7359802246094,616.1143188476562
639.7194885253906,628.1514892578125
640.3706298828125,663.3551025390625
609.0132446289062,616.6077270507812
552.3861083984375,634.003662109375
591.3941711425781,620.3675537109375
624.9892211914063,583.7887573242188
574.2007385253906,585.5747680664062
591.4726013183594,641.9247436523438
638.8589660644532,649.4840698242188
622.9090576171875,609.4696044921875
593.6091003417969,629.2066040039062
623.9684143066406,657.91064453125
666.9333312988281,637.5075073242188
655.4439697265625,642.233154296875
625.8303588867187,640.974609375
620.8722351074218,518.8023071289062
620.5435119628906,621.2114868164062
526.8794311523437,614.950439453125
615.1491333007813,619.1221923828125
610.7781494140625,626.26318359375
596.9542358398437,588.0165405273438
644.5492248535156,635.3082885742188
628.7986389160156,569.524658203125
559.27607421875,573.3015747070312
622.8895385742187,631.3563232421875
655.6597839355469,617.8203125
603.6083740234375,613.7252197265625
627.1093627929688,623.1116333007812
607.1581970214844,650.8516845703125
579.3574096679688,633.1046752929688
544.5407043457031,590.319580078125
624.1847412109375,615.8194580078125
542.6336364746094,642.2987060546875
626.5129516601562,618.0363159179688
613.1746337890625,644.4824829101562
535.8816467285156,670.6150512695312
571.2040283203125,545.8722534179688
633.734521484375,649.8740844726562
645.5640075683593,597.1640625
663.1573669433594,561.4048461914062
566.5513000488281,645.9434814453125
660.0447021484375,557.8541259765625
600.8090515136719,622.5159912109375
625.1834045410156,526.2332153320312
645.5070739746094,593.4716186523438
634.2120178222656,578.5462036132812
638.1408508300781,655.5343627929688
593.8698303222657,557.7896728515625
599.5712097167968,674.2691650390625
642.679150390625,642.5132446289062
637.0446411132813,634.1820068359375
650.0986267089844,563.0311279296875
664.8351501464844,639.1311645507812
665.9489135742188,673.2083740234375
616.1622009277344,590.802490234375
641.331884765625,660.8369140625
565.0683288574219,631.1621704101562
611.0027954101563,650.5891723632812
638.6287658691406,605.0961303710938
593.3625854492187,579.8401489257812
600.9439758300781,648.2974243164062
639.880419921875,589.113037109375
567.4725830078125,585.61328125
610.3674926757812,524.0471801757812
543.1787719726562,546.1943969726562
618.7665893554688,575.4396362304688
595.6411743164062,615.7357177734375
576.9955993652344,549.1048583984375
613.7890625,617.710693359375
541.2399108886718,629.7843627929688
631.4087158203125,638.9380493164062
610.3883056640625,634.8031616210938
588.9741271972656,641.6654663085938
670.2966735839843,603.00244140625
618.0927856445312,655.6973266601562
577.4507019042969,634.7982177734375
614.6516296386719,629.450927734375
541.3908935546875,665.2197265625
591.4415893554688,569.1669921875
576.5400329589844,643.9676513671875
663.5567321777344,623.6224365234375
627.2829406738281,622.814697265625
606.5672302246094,545.0546875
644.0463439941407,564.5861206054688
541.6568237304688,632.585205078125
657.2444946289063,608.2371215820312
655.2783752441406,670.7463989257812
639.1111450195312,643.9599609375
641.7437866210937,606.4849853515625
557.5169799804687,645.8146362304688
577.0820007324219,638.6531982421875
650.60908203125,610.2503051757812
585.9533142089844,564.74658203125
639.0262329101563,662.924072265625
637.2714111328125,628.2194213867188
581.8790893554688,638.9583129882812
616.2299743652344,589.435302734375
639.7315795898437,584.5291137695312
608.2655944824219,619.9370727539062
599.9901733398438,627.9660034179688
666.6615661621094,588.3255004882812
659.0137939453125,639.337646484375
582.6390991210938,611.575439453125
552.7527465820312,656.3773803710938
655.220263671875,574.701904296875
599.5787780761718,611.9358520507812
543.0542358398437,652.6019287109375
595.8132202148438,572.37353515625
642.0667358398438,612.458251953125
665.5457092285156,609.7178955078125
587.7750061035156,638.4640502929688
534.4647277832031,597.0045166015625
624.4545593261719,643.8440551757812
642.8927917480469,606.2177734375
649.5284362792969,608.87353515625
645.844580078125,616.1521606445312
618.7345092773437,651.5393676757812
660.0398132324219,643.3112182617188
591.3003051757812,639.8272705078125
530.96298828125,650.7882080078125
653.2357788085938,642.3186645507812
545.4467041015625,591.5586547851562
633.3591064453125,526.218505859375
640.9909362792969,664.447998046875
551.1356140136719,641.0055541992188
656.4509948730469,584.6621704101562
514.3496490478516,621.1215209960938
649.5043273925781,641.7601318359375
642.5604309082031,658.0194702148438
646.7269287109375,542.0421752929688
626.3755432128906,656.6840209960938
651.5857666015625,632.949951171875
617.6221923828125,612.4793090820312
571.0393188476562,589.1287841796875
651.9097900390625,639.598876953125
640.6074890136719,574.1815795898438
590.123046875,650.9482421875
660.7947570800782,643.82763671875
622.6911682128906,551.3059692382812
643.4155517578125,595.2949829101562
576.7300415039062,650.5061645507812
634.4511962890625,644.24755859375
638.8392272949219,587.8507690429688
614.9392639160156,645.504150390625
653.0679138183593,626.3712768554688
651.3718811035156,574.8001708984375
650.9693908691406,610.8682250976562
600.3727722167969,613.2327880859375
630.1614990234375,634.2183837890625
622.2291809082031,613.3687744140625
652.3755676269532,624.1576538085938
651.2281616210937,622.7952880859375
583.0713684082032,609.1442260742188
576.3961547851562,670.9702758789062
589.8705810546875,623.4829711914062
603.3076599121093,666.2814331054688
584.8313049316406,610.35791015625
634.7593627929688,558.9061279296875
661.6951110839843,670.090087890625
648.0271606445312,633.744384765625
633.5340148925782,594.021484375
606.9506408691407,580.4696655273438
597.9724365234375,625.9264526367188
621.8340942382813,583.1224975585938
669.477880859375,659.6762084960938
607.16240234375,633.1898193359375
631.4840270996094,600.3500366210938
644.3168701171875,615.5731201171875
624.2621887207031,566.6597900390625
558.5189147949219,615.9181518554688
631.7131469726562,626.27001953125
660.1299072265625,597.3037719726562
645.3350524902344,663.3533325195312
641.7063537597656,663.8377685546875
658.5406616210937,597.391357421875
568.222998046875,573.519775390625
620.6594055175781,638.0325927734375
669.1567993164062,580.0850830078125
586.00625,686.2337646484375
591.9529907226563,639.6163940429688
647.891455078125,633.0848999023438
652.6975341796875,645.9296264648438
670.2292053222657,616.9591064453125
617.1049743652344,593.7709350585938
616.0862487792969,577.8443603515625
600.5024169921875,592.767578125
661.0884521484375,600.8370361328125
628.5932434082031,498.1147766113281
627.1375793457031,643.7748413085938
626.2332641601563,632.1890869140625
647.1427673339844,619.9949951171875
649.9650207519531,629.30908203125
640.2131103515625,607.3936767578125
615.3154968261719,633.6047973632812
620.4607360839843,627.593994140625
654.3694763183594,497.49578857421875
553.7567199707031,592.8132934570312
616.490576171875,637.7581176757812
659.8117492675781,616.1715087890625
641.1966979980468,597.6885986328125
597.4981506347656,591.0640869140625
612.0985290527344,652.1424560546875
554.2016845703125,561.4851684570312
647.6999328613281,637.0614013671875
638.1510864257813,616.1939086914062
615.8859375,662.5951538085938
636.8825256347657,682.8790283203125
596.4066955566407,635.0787353515625
635.9906982421875,654.3508911132812
659.1622619628906,631.355712890625
593.4146484375,611.0625610351562
612.9044616699218,649.0795288085938
646.6419799804687,655.0814208984375
501.1476135253906,662.2115478515625
660.0501586914063,580.0620727539062
572.8562805175782,545.686767578125
610.1835693359375,652.7088623046875
602.188818359375,570.4762573242188
635.9457946777344,552.7599487304688
643.6351135253906,655.1261596679688
670.3393981933593,638.4788818359375
588.2681701660156,677.39892578125
579.6669128417968,529.5712280273438
641.9007507324219,546.5097045898438
618.6358825683594,639.5466918945312
579.7534790039062,602.846923828125
595.6189453125,657.6121826171875
547.1150085449219,552.2324829101562
611.6770629882812,518.6978759765625
637.6152160644531,636.135986328125
593.0483642578125,634.2221069335938
622.0599060058594,544.8958740234375
606.284326171875,640.8130493164062
648.4909118652344,639.1868286132812
615.88662109375,625.8360595703125
638.990966796875,540.3728637695312
630.6188415527344,590.858154296875
648.6142883300781,523.5707397460938
633.4801574707031,618.4146118164062
642.1463806152344,648.7549438476562
577.0364685058594,594.5259399414062
588.5703186035156,615.8037719726562
662.0525634765625,666.1146240234375
605.2469116210938,555.1793212890625
672.5645812988281,591.324951171875
633.50224609375,569.9822998046875
649.3415893554687,564.929931640625
614.79638671875,655.81103515625
654.6891540527344,647.1637573242188
624.4300231933594,635.0593872070312
622.6639038085938,630.27880859375
579.2443481445313,642.5072631835938
630.8358276367187,594.0631713867188
556.1533203125,627.461181640625
597.1387634277344,549.336181640625
634.304150390625,652.1185913085938
636.4066955566407,689.5737915039062
533.5318298339844,489.8929138183594
573.5486145019531,623.553955078125
650.5800354003907,645.7666625976562
569.2280822753906,580.7523193359375
624.7257995605469,613.6963500976562
622.3434265136718,578.8846435546875
625.3092529296875,653.6044921875
551.9236450195312,587.1304321289062
527.0678955078125,644.67578125
569.5206359863281,645.3321533203125
640.2802734375,632.5096435546875
588.3768737792968,649.5834350585938
562.7152404785156,559.5198364257812
643.0642639160156,666.6830444335938
636.2374755859375,605.3908081054688
596.5352844238281,657.1058349609375
648.1048950195312,642.0774536132812
641.5837890625,651.3142700195312
594.8712341308594,644.1693115234375
631.8492553710937,642.7504272460938
649.9113220214844,626.4073486328125
595.108056640625,634.477294921875
630.0986083984375,638.1069946289062
581.620703125,525.499755859375
606.5402893066406,642.0868530273438
660.4676086425782,636.72705078125
650.1870666503906,644.7720336914062
607.1605041503906,600.7969360351562
650.7046081542969,650.6519165039062
652.840283203125,644.3139038085938
621.8072448730469,646.4526977539062
618.8893798828125,650.0233154296875
665.4592956542969,614.3900146484375
612.7513854980468,657.9527587890625
619.1133239746093,648.3198852539062
657.4522399902344,612.2152709960938
629.1943603515625,642.7339477539062
615.7133361816407,580.6005249023438
600.2893249511719,671.5787963867188
561.8100952148437,593.1336669921875
647.8110900878906,633.189697265625
669.1314208984375,650.2123413085938
566.6206970214844,598.370361328125
544.5695739746094,607.5770874023438
638.6892883300782,623.5166625976562
659.9097778320313,670.9338989257812
636.5827026367188,641.0048217773438
643.3749633789063,602.3870849609375
542.8952819824219,610.235107421875
580.8948486328125,588.6619873046875
606.4473449707032,659.9490356445312
645.6398864746094,650.6640014648438
649.3522705078125,638.518798828125
647.475146484375,613.187255859375
648.2209167480469,649.60546875
550.7629150390625,642.8480224609375
671.2283630371094,619.7896118164062
636.9900512695312,645.0220947265625
621.2050354003907,566.83544921875
650.1001342773437,651.3831787109375
558.9652893066407,633.361328125
640.9165893554688,681.1351928710938
568.1050659179688,654.7107543945312
670.5979248046875,499.893310546875
661.8199035644532,631.4299926757812
635.6680786132813,540.8615112304688
614.3741455078125,610.2958374023438
584.5015258789062,646.09033203125
608.8130615234375,613.9808349609375
584.127880859375,660.322509765625
656.3399353027344,630.4901123046875
557.8659057617188,657.678466796875
666.2944152832031,644.1192016601562
625.350537109375,617.9259643554688
687.7505554199219,603.552001953125
606.6991394042968,527.1599731445312
642.5220581054688,604.7513427734375
608.0352233886719,612.1626586914062
620.6990600585938,620.9602661132812
532.492919921875,658.8076171875
628.3470764160156,631.5947875976562
633.9598693847656,625.8031005859375
491.5419464111328,614.8536376953125
571.1942565917968,655.0210571289062
663.5877014160156,632.1636962890625
642.3607238769531,657.4506225585938
568.8106750488281,662.0753784179688
627.4224731445313,611.33447265625
642.8502075195313,640.7130737304688
617.1418395996094,592.6988525390625
660.6587097167969,628.029052734375
661.3870178222656,585.08837890625
605.7032104492188,638.4519653320312
609.6432495117188,512.6229858398438
650.448193359375,635.5164794921875
635.0556274414063,591.6302490234375
640.66669921875,590.7542114257812
672.829541015625,664.1865234375
569.6018005371094,580.5604248046875
678.9815307617188,650.0457153320312
656.9984497070312,592.2017822265625
539.1444946289063,612.8148193359375
564.568896484375,606.8370361328125
653.44296875,619.3449096679688
569.1256286621094,666.6611938476562
548.0154907226563,608.593994140625
542.3731140136719,566.646728515625
634.8487487792969,564.5820922851562
641.8400634765625,653.136962890625
621.890087890625,628.74072265625
644.4357238769531,628.72412109375
641.4720703125,624.9287719726562
628.3671875,620.797119140625
610.05263671875,636.21337890625
619.6967102050781,664.3385620117188
608.1690368652344,636.5123901367188
631.6054016113281,651.269775390625
645.1091430664062,672.5853881835938
645.1048400878906,643.7708740234375
596.2408569335937,640.1930541992188
626.5354370117187,659.6748046875
622.0100158691406,575.592529296875
605.0024841308593,638.2452392578125
627.9413208007812,621.2715454101562
602.2526977539062,641.986328125
652.2716857910157,623.3087158203125
637.3410034179688,635.4353637695312
618.6427001953125,639.2991333007812
591.4066101074219,633.4715576171875
626.1524353027344,545.2836303710938
619.9499572753906,517.7282104492188
654.1522766113281,587.265869140625
641.2550048828125,613.444091796875
652.6415893554688,670.0476684570312
551.9651184082031,633.796630859375
618.4157470703125,640.1178588867188
671.2186218261719,650.8777465820312
587.3299560546875,610.6284790039062
641.0402893066406,652.7348022460938
627.4447204589844,540.8035888671875
640.3007080078125,527.9487915039062
662.2968383789063,643.0763549804688
586.7298034667969,635.6729736328125
541.8642883300781,618.2027587890625
658.005224609375,655.62060546875
525.6554992675781,649.35107421875
627.2944641113281,656.2199096679688
638.4093444824218,650.65771484375
644.2445617675781,645.4613037109375
669.7156616210938,630.9248657226562
645.55908203125,567.8841552734375
625.6252197265625,659.433349609375
601.57744140625,623.9528198242188
663.0265502929688,662.2868041992188
621.5870178222656,666.5526123046875
604.4534545898438,612.214111328125
639.2025146484375,648.9013061523438
642.7231262207031,619.2041015625
640.3213745117188,659.1317749023438
498.9154083251953,645.7655029296875
626.7771484375,628.8660888671875
648.8616882324219,666.7715454101562
645.4217468261719,642.3607788085938
632.1009460449219,642.02001953125
637.2681518554688,654.3639526367188
649.857568359375,587.6217651367188
607.8126281738281,627.7595825195312
534.5181701660156,577.9443969726562
635.2619995117187,570.2129516601562
645.3951232910156,647.2835693359375
649.123388671875,595.4214477539062
586.7332275390625,607.2501220703125
575.7986511230469,639.6381225585938
656.6378723144531,650.0343627929688
645.7269775390625,588.4562377929688
535.8446350097656,643.4535522460938
577.6440795898437,624.6162109375
628.6655700683593,624.4365844726562
643.3465698242187,542.6398315429688
624.9725952148438,627.339599609375
542.6320007324218,639.02587890625
637.6936279296875,617.8092041015625
637.3794128417969,599.4215087890625
620.5369995117187,592.88525390625
655.2132080078125,521.5385131835938
645.5023132324219,645.9345703125
665.8036437988281,629.7630004882812
633.1363464355469,601.7465209960938
582.7326782226562,599.2791748046875
677.55,620.3392333984375
648.930322265625,624.58740234375
580.7464111328125,599.3483276367188
648.3462524414062,620.1096801757812
592.6653930664063,644.7246704101562
570.8498596191406,630.93798828125
653.8136596679688,630.7744140625
576.3233276367188,631.8493041992188
660.1727111816406,638.9325561523438
655.2084045410156,633.495849609375
642.0671997070312,610.4195556640625
649.1098937988281,611.0078125
616.4856811523438,662.2105102539062
635.22763671875,631.5135498046875
592.0953979492188,657.5875244140625
618.4634704589844,603.7286987304688
658.5979309082031,650.9291381835938
565.0339538574219,569.02978515625
599.1706359863281,631.5776977539062
556.9703186035156,640.7212524414062
641.7546875,569.9207763671875
599.8139465332031,636.9646606445312
618.0880432128906,643.95556640625
605.7678344726562,574.2550659179688
649.0332580566406,640.1718139648438
591.28173828125,611.78466796875
658.1517639160156,592.1791381835938
591.0138916015625,569.8394165039062
662.856103515625,571.8507690429688
639.5439575195312,651.0220336914062
599.9279174804688,583.6666870117188
650.6887756347656,611.7996215820312
556.8793090820312,647.2806396484375
571.2363891601562,630.3704833984375
613.6600341796875,651.9845581054688
597.0775634765625,617.603515625
658.3848266601562,567.6138916015625
622.1107971191407,566.3213500976562
597.3257751464844,668.5546264648438
665.5524169921875,623.38330078125
590.6789916992187,660.42041015625
679.00166015625,666.48974609375
642.8877685546875,644.5274658203125
577.2065734863281,621.9490966796875
647.9565979003906,602.9520263671875
662.7647827148437,617.6207885742188
613.41953125,546.322265625
661.4771057128906,625.523193359375
626.7299682617188,590.739013671875
549.2279418945312,620.02490234375
637.3152099609375,620.248291015625
587.1676940917969,660.7423095703125
673.5903991699219,598.475341796875
567.9927795410156,630.591552734375
658.4507202148437,648.7040405273438
608.21162109375,634.4017333984375
613.727294921875,563.0845947265625
645.161328125,535.9837646484375
650.8970520019532,640.5467529296875
506.9489685058594,654.9430541992188
